"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF44","Brindisi","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",179,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2018","2018",173,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2019","2019",196,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2020","2020",185,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2021","2021",155,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2010","2010",99,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2011","2011",104,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2012","2012",121,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2013","2013",128,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2014","2014",134,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2015","2015",134,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",114,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",157,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2018","2018",143,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2019","2019",130,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2020","2020",161,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2021","2021",118,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2010","2010",456,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2011","2011",450,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2012","2012",402,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2013","2013",367,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2014","2014",403,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2015","2015",443,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",422,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",531,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2018","2018",469,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2019","2019",484,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2020","2020",476,,
"ITF42","Bari","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2021","2021",414,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2010","2010",119,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2011","2011",118,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2012","2012",124,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2013","2013",108,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2014","2014",109,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2015","2015",104,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2016","2016",121,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",121,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2018","2018",115,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2019","2019",123,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2020","2020",126,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2021","2021",92,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2010","2010",71,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2011","2011",62,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2012","2012",81,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2013","2013",75,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2014","2014",88,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2015","2015",78,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",81,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",101,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2018","2018",77,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2019","2019",73,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2020","2020",91,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2021","2021",68,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2010","2010",2,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2011","2011",4,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2012","2012",7,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2013","2013",9,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2014","2014",1,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2015","2015",5,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",3,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",8,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2018","2018",5,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2019","2019",5,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2020","2020",4,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_1","di cui asma","2021","2021",6,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2010","2010",2,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2011","2011",1,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2013","2013",1,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2014","2014",1,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",2,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_3_1","di cui asma","2018","2018",1,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2010","2010",2,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2011","2011",2,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2012","2012",1,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2013","2013",3,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2014","2014",1,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2015","2015",5,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",4,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2017","2017",1,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2018","2018",2,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2019","2019",1,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2020","2020",3,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_1","di cui asma","2021","2021",1,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",454,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",446,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",395,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",358,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",402,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",438,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",419,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",523,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",464,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",479,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",472,,
"ITF42","Bari","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",408,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",69,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",60,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",80,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",72,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",87,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",73,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",77,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",100,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",75,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",72,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",88,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",67,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2010","2010",154,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2011","2011",188,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2012","2012",199,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2013","2013",180,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2014","2014",202,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2015","2015",225,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",202,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",220,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2018","2018",234,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2019","2019",230,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2020","2020",237,,
"ITF42","Bari","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2021","2021",252,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2010","2010",28,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2011","2011",31,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2012","2012",29,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2013","2013",29,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2014","2014",35,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2015","2015",39,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",37,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",45,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2018","2018",44,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2019","2019",54,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2020","2020",45,,
"ITF44","Brindisi","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2021","2021",48,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2010","2010",18,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2011","2011",28,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2012","2012",29,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2013","2013",35,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2014","2014",34,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2015","2015",36,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",22,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",36,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2018","2018",47,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2019","2019",39,,
"ITF44","Brindisi","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2020","2020",45,,
